date,ALL,A,NS,CNAME,PTR,TXT,AAAA
2014-01-11 04,730,131,262,337,0,0,0
2014-01-11 05,586,105,212,269,0,0,0
2014-01-11 06,639,115,230,294,0,0,0
2014-01-11 07,938,186,374,378,0,0,0
2014-01-11 08,2332,488,980,864,0,0,0
2014-01-11 09,4674,972,1946,1756,0,0,0
2014-01-11 10,7025,1508,3015,2502,0,0,0
2014-01-11 11,6695,1434,2870,2391,0,0,0
2014-01-11 12,5138,1093,2186,1859,0,0,0
2014-01-11 13,5464,1117,2234,2113,0,0,0
2014-01-11 14,5397,1159,2318,1920,0,0,0
2014-01-11 20,4982,1026,2053,1903,0,0,0
2014-01-11 21,4829,962,1924,1943,0,0,0
2014-01-11 23,2878,575,1150,1153,0,0,0
2014-01-12 00,960,204,408,348,0,0,0
2014-01-12 01,801,156,312,333,0,0,0
2014-01-12 02,560,110,220,230,0,0,0
2014-01-12 03,241,39,78,124,0,0,0
2014-01-12 04,218,35,70,113,0,0,0
2014-01-12 05,265,49,98,118,0,0,0
2014-01-12 06,310,66,134,110,0,0,0
2014-01-12 07,613,134,268,211,0,0,0
2014-01-12 08,772,164,328,280,0,0,0
2014-01-12 09,1509,323,646,540,0,0,0
2014-01-12 10,1715,360,724,631,0,0,0
2014-01-12 11,1822,402,802,618,0,0,0
2014-01-12 12,1780,392,784,604,0,0,0
2014-01-12 13,2819,589,1178,1052,0,0,0
2014-01-12 14,2725,555,1110,1060,0,0,0
2014-01-12 15,2608,539,1078,991,0,0,0
2014-01-12 16,2930,619,1240,1071,0,0,0
2014-01-12 17,2583,536,1072,975,0,0,0
2014-01-12 18,2729,587,1174,968,0,0,0
2014-01-12 19,2251,459,917,875,0,0,0
2014-01-12 20,2581,534,1070,977,0,0,0
2014-01-12 21,3072,620,1240,1212,0,0,0
2014-01-12 22,2903,612,1223,1068,0,0,0
2014-01-12 23,2076,435,870,771,0,0,0
2014-01-13 00,1196,249,498,449,0,0,0
2014-01-13 01,948,204,408,336,0,0,0
2014-01-13 02,362,78,156,128,0,0,0
2014-01-13 03,475,113,214,148,0,0,0
2014-01-13 04,331,73,146,112,0,0,0
2014-01-13 05,199,33,66,100,0,0,0
2014-01-13 06,199,36,72,91,0,0,0
2014-01-13 07,1651,484,970,197,0,0,0
2014-01-13 08,2052,410,826,816,0,0,0
2014-01-13 09,4046,837,1671,1538,0,0,0
2014-01-13 10,4823,993,1986,1844,0,0,0
2014-01-13 11,4095,848,1678,1569,0,0,0
2014-01-13 12,3416,715,1430,1271,0,0,0
2014-01-13 13,3243,651,1302,1290,0,0,0
2014-01-13 14,3476,701,1400,1375,0,0,0
2014-01-13 15,4436,930,1862,1643,0,1,0
2014-01-13 16,7512,1534,3068,2910,0,0,0
2014-01-13 17,6890,1412,2824,2654,0,0,0
2014-01-13 18,5227,1019,2042,2166,0,0,0
2014-01-13 19,5217,1020,2040,2157,0,0,0
2014-01-13 20,5176,1059,2118,1999,0,0,0
2014-01-13 21,5013,955,1910,2148,0,0,0
2014-01-13 22,5750,1174,2348,2228,0,0,0
2014-01-13 23,4164,850,1700,1614,0,0,0
2014-01-14 00,2393,452,904,1037,0,0,0
2014-01-14 01,1336,237,474,625,0,0,0
2014-01-14 02,960,184,368,408,0,0,0
2014-01-14 03,576,95,192,289,0,0,0
2014-01-14 04,453,70,144,239,0,0,0
2014-01-14 05,443,68,136,239,0,0,0
2014-01-14 06,621,113,226,282,0,0,0
2014-01-14 07,942,165,334,443,0,0,0
2014-01-14 08,5973,1364,2732,1877,0,0,0
2014-01-14 09,6968,1438,2875,2655,0,0,0
2014-01-14 10,9007,1898,3794,3315,0,0,0
2014-01-14 11,8023,1661,3326,3036,0,0,0
2014-01-14 12,6351,1318,2636,2396,0,1,0
2014-01-14 13,6949,1470,2938,2541,0,0,0
2014-01-14 14,7270,1474,2939,2857,0,0,0
2014-01-14 15,9014,1834,3666,3514,0,0,0
2014-01-14 16,7990,1651,3301,3038,0,0,0
2014-01-14 17,5443,1077,2157,2208,0,1,0
2014-01-14 18,4240,849,1698,1693,0,0,0
2014-01-14 19,5133,1071,2144,1918,0,0,0
2014-01-14 20,5290,1051,2102,2137,0,0,0
2014-01-14 21,5786,1131,2264,2391,0,0,0
2014-01-14 22,4917,977,1956,1984,0,0,0
2014-01-14 23,5482,1221,2442,1819,0,0,0
2014-01-15 00,2167,431,862,874,0,0,0
2014-01-15 01,1156,207,414,535,0,0,0
2014-01-15 02,652,107,216,329,0,0,0
2014-01-15 03,470,72,144,254,0,0,0
2014-01-15 04,435,81,162,192,0,0,0
2014-01-15 05,384,61,124,199,0,0,0
2014-01-15 06,565,105,212,248,0,0,0
2014-01-15 07,2627,750,1500,377,0,0,0
2014-01-15 08,4280,867,1741,1672,0,0,0
2014-01-15 09,9925,2398,4795,2732,0,0,0
2014-01-15 10,10100,2256,4511,3333,0,0,0
2014-01-15 11,11607,2955,5910,2742,0,0,0
2014-01-15 12,12039,3148,6298,2593,0,0,0
2014-01-15 13,10935,2658,5314,2963,0,0,0
2014-01-15 14,11370,2824,5648,2898,0,0,0
2014-01-15 15,10017,2601,5204,2212,0,0,0
2014-01-15 16,6714,1669,3336,1709,0,0,0
2014-01-15 17,5802,1419,2838,1545,0,0,0
2014-01-15 18,4719,1188,2376,1155,0,0,0
